a,c,g,j,k,Y
195.85,22.465999999999998,260.06,12.119000000000002,166.58,18.374000000000002
195.6,22.42,270.85,12.085999999999999,167.07,19.34
193.34,22.42,275.39,12.064,166.15,19.202
194.1,25.374000000000002,281.83,12.043,168.7,19.202
185.45,24.423000000000002,251.74,11.695,167.28,19.3
183.03,20.794,249.77,11.585,163.64,18.764
184.25,20.816,253.95,11.585,162.93,18.697
184.53,20.697,255.57,11.648,160.93,18.444000000000003
183.91,23.244,255.57,11.581,163.53,18.444000000000003
184.85,22.548000000000002,255.32,11.575999999999999,161.91,18.413
179.64,21.959,247.66,10.940999999999999,149.77,18.442999999999998
180.52,21.182,229.66,10.978,145.16,17.831
180.52,18.28,236.64,10.979000000000001,152.34,18.134
174.36,20.980999999999998,253.3,10.944,154.51,18.025
172.82,20.980999999999998,250.33,10.981,154.91,18.021
175.22,21.022,254.34,11.014000000000001,154.22,17.727999999999998
173.94,22.156999999999996,252.7,10.940999999999999,154.22,18.299
172.5,22.358,252.69,10.964,154.24,18.168
171.62,18.394000000000002,251.33,10.935,154.24,17.9
171.3,20.320999999999998,252.69,10.979000000000001,155.16,17.62
169.99,19.265,252.81,10.995999999999999,155.18,17.808
170.69,19.265,244.68,10.904000000000002,154.71,17.884
171.85,19.004,244.63,10.9,154.23,17.502
172.18,19.365,244.63,10.960999999999999,152.9,17.692999999999998
172.18,19.365,243.8,10.937999999999999,153.61,17.701
172.64,20.46,239.71,10.884,153.98,17.701
173.64,20.636,241.24,10.902000000000001,153.83,17.349
168.57,20.636,249.0,10.902000000000001,149.74,17.805999999999997
170.76,23.801,254.94,11.015,150.72,18.062
169.64,23.787,243.98,11.005,147.98,16.748
168.4,18.654,243.98,10.937999999999999,148.55,17.076
168.4,25.52,245.96,11.055,150.56,18.203
168.03,23.031,248.23,11.139000000000001,151.96,17.676
170.26,19.188,244.55,11.124,150.93,17.602
171.4,21.302,243.24,11.119000000000002,150.57,17.539
171.89,22.653000000000002,241.18,11.14,149.56,17.508
169.84,22.482,240.6,11.027000000000001,149.85,17.547
169.79,24.289,240.6,11.034,149.06,18.175
171.01,24.373,243.2,11.119000000000002,149.14,18.077
169.53,22.476999999999997,236.8,11.064,149.75,18.077
168.99,32.760999999999996,245.57,11.059000000000001,150.69,18.108
159.58,23.965,194.01,10.610999999999999,139.9,12.92
159.93,17.801,211.23,10.413,139.17,17.037
159.76,26.574,215.86,10.407,139.33,16.614
158.37,21.641,213.34,10.392999999999999,139.98,16.756
158.9,18.44,213.92,10.384,140.15,17.262999999999998
158.93,19.153,216.23,10.414000000000001,138.77,16.771
158.82,23.068,217.36,10.414000000000001,138.93,17.168
159.03,24.273000000000003,222.6,10.408,139.21,17.041
158.98,27.266,229.15,10.407,139.46,17.82
158.75,19.832,220.28,10.402000000000001,140.13,17.227999999999998
156.8,19.685,212.87,10.292,139.67,16.425
159.76,19.685,211.56,10.447000000000001,138.99,16.428
158.54,18.418,206.89,10.408,140.46,16.253
152.66,27.485,184.01,10.225,136.93,14.222000000000001
148.77,21.646,198.64,9.6777,130.15,14.628
148.72,21.285999999999998,200.45,9.7124,128.68,15.242
149.07,21.285999999999998,208.65,9.7416,128.68,15.552
149.76,21.285999999999998,203.86,9.7279,128.73,15.293
149.29,22.0,215.05,9.7249,129.24,15.663
145.91,20.322,210.0,9.7431,126.0,15.872
140.86,21.331,209.52,9.6563,121.77,15.779000000000002
144.27,20.771,209.52,9.7133,122.38,15.779000000000002
144.35,20.771,209.79,9.7133,122.62,15.37
142.28,20.587,207.95,9.705,122.22,14.993
143.08,18.512,210.9,9.7057,123.06,15.208
140.78,18.615,211.06,9.7545,125.09,15.126
142.64,19.813,209.8,9.7531,122.63,15.126
143.37,17.84,213.3,9.7239,122.36,15.175999999999998
142.8,19.546,210.64,9.7614,123.21,15.277000000000001
141.79,19.546,205.5,9.7455,122.94,15.526
145.08,19.578,206.71,9.7559,122.94,15.526
145.24,19.099,217.44,9.7793,123.03,15.569
141.95,18.916,208.38,9.7013,121.86,15.446
144.41,19.408,202.91,9.721,123.43,15.125
144.69,18.799,205.71,9.7169,123.1,15.537
144.15,21.688000000000002,205.53,9.7438,122.57,15.537
145.01,21.313000000000002,209.45,9.7522,121.78,15.561
145.17,19.808,209.45,9.7522,123.14,15.472999999999999
144.88,20.595,214.5,9.7588,122.82,15.472999999999999
144.56,18.698,209.36,9.7583,123.42,15.647
144.15,18.408,209.36,9.7426,123.33,15.152000000000001
145.53,19.635,204.68,9.75,122.4,15.196
166.05,24.541999999999998,221.9,10.806,141.97,17.018
169.26,21.57,218.64,11.113,144.96,16.823
170.08,18.456,218.64,11.113,147.7,16.5
169.91,22.221999999999998,218.94,11.097000000000001,146.37,16.949
168.02,20.276,213.03,11.129000000000001,147.03,16.945999999999998
168.53,21.256999999999998,213.85,11.129000000000001,145.88,16.945999999999998
168.54,20.673000000000002,218.62,11.120999999999999,145.52,17.49
169.44,18.297,193.92,11.163,147.01,17.828
167.76,19.595,192.54,11.133,147.01,17.372
168.0,18.846,203.58,11.133,147.1,17.704
168.31,19.273,201.48,11.128,147.77,17.514
165.88,18.734,200.2,11.15,150.0,17.072
168.82,19.857,205.56,11.21,149.22,17.519000000000002
168.81,17.838,207.92,11.132,147.53,16.84
165.95,19.629,209.9,11.123,148.27,16.847
166.88,19.297,209.9,11.105,146.78,17.171
168.54,20.487,210.14,11.119000000000002,146.5,17.031
173.5,21.798000000000002,244.92,11.413,150.89,17.204
171.08,22.701999999999998,231.89,11.609000000000002,153.09,17.164
169.1,22.579,233.98,11.517999999999999,152.38,17.497
167.29,20.608,230.43,11.474,153.76,17.612000000000002
169.49,23.006,234.87,11.401,153.46,17.624000000000002
171.08,28.647,233.77,11.544,153.26,17.624000000000002
170.83,19.775,244.45,11.503,154.72,17.128
171.37,19.775,222.51,11.675,153.65,16.621
175.58,19.752,237.74,12.013,157.27,17.408
174.27,19.736,236.19,12.029000000000002,157.74,17.498
185.1,18.229,235.48,12.07,163.79,18.082
189.11,20.254,250.48,12.120999999999999,165.75,17.980999999999998
186.99,20.282,246.94,12.11,164.37,17.37
187.32,19.012,243.96,12.115,164.17,17.745
187.21,18.570999999999998,240.26,12.136,164.86,17.783
189.14,20.339000000000002,244.2,12.142000000000001,164.03,17.791
187.97,20.601,261.44,12.075999999999999,163.95,18.505
188.82,19.621,263.21,12.075999999999999,164.63,18.493
189.3,21.651,269.94,12.075,163.08,18.328
189.16,22.877,267.51,12.058,163.29,18.328
186.11,19.680999999999997,263.43,11.979000000000001,164.92,18.044
187.74,21.552,252.84,12.01,163.99,18.054000000000002
186.78,20.007,249.05,12.002,162.91,17.842
183.11,21.951,259.57,12.014000000000001,165.0,18.065
185.6,21.281,257.73,11.969000000000001,163.19,18.005
185.88,24.826999999999998,258.6,11.969000000000001,164.3,18.205
189.42,22.351999999999997,259.74,11.967,161.89,17.855999999999998
190.74,22.372,257.64,11.985,161.74,17.96
189.94,19.833,256.9,11.97,163.59,17.906
189.92,23.037,249.16,12.026,163.23,17.98
189.63,21.263,256.9,12.015999999999998,162.89,17.269000000000002
188.41,18.569000000000003,257.11,12.015999999999998,163.68,17.752
191.04,20.34,243.54,12.05,162.23,18.547
193.26,18.39,242.05,12.069,162.58,18.656
194.65,20.923000000000002,250.12,12.097000000000001,164.12,18.465
194.12,19.354,256.49,12.095,163.59,18.884
193.6,23.607,260.35,12.100999999999999,166.79,18.872
190.19,22.004,260.86,12.100999999999999,166.99,18.872
192.3,22.351,278.86,12.094000000000001,165.06,18.883
187.17,22.335,265.05,12.046,164.16,18.379
189.86,22.335,264.22,12.030999999999999,162.6,18.618
191.49,22.046,268.59,11.997,162.41,18.635
137.99,32.766,201.59,9.7322,120.65,16.208
138.53,19.241,211.89,9.7417,119.31,15.6
137.78,20.154,239.09,9.7318,119.7,16.156
137.27,19.494,243.88,9.7064,119.71,15.773
137.18,20.387999999999998,240.9,9.7566,119.71,16.031
137.65,21.583000000000002,238.77,9.7439,120.32,15.708
147.12,21.583000000000002,245.23,10.308,128.09,17.303
147.12,22.035,247.32,10.456,128.72,16.749000000000002
146.87,21.258000000000003,244.02,10.434000000000001,128.72,17.099
148.51,21.059,242.9,10.494000000000002,128.7,17.099
146.31,21.649,248.95,10.465,129.64,17.149
147.37,20.456,249.42,10.472999999999999,129.25,17.058
145.02,20.803,249.42,10.435,128.9,16.855999999999998
144.75,20.803,256.09,10.446,128.93,17.023
146.75,20.708000000000002,262.19,10.421,128.56,17.278
146.51,20.673000000000002,263.53,10.439,129.14,16.979
145.93,23.093000000000004,259.5,10.439,128.76,17.093
146.29,21.84,260.64,10.436,128.38,17.104
146.53,19.277,264.79,10.456,128.85,17.262
146.1,20.088,261.71,10.452,128.81,16.957
146.33,23.094,263.32,10.42,127.91,17.13
145.11,23.158,263.32,10.429,128.59,17.055
145.41,24.703000000000003,257.64,10.442,128.17,17.084
144.56,21.998,257.64,10.395,127.91,17.084
144.81,23.087,260.94,10.404000000000002,127.92,17.125
143.8,23.565,260.12,10.455,127.92,16.7
145.39,18.609,229.18,10.452,127.46,16.7
145.28,17.799,221.04,10.440999999999999,128.26,16.695999999999998
144.51,18.654,219.13,10.447000000000001,127.3,17.305999999999997
144.42,19.769000000000002,216.47,10.414000000000001,127.65,16.482
144.66,20.622,217.55,10.417,127.65,16.404
145.61,20.682,220.29,10.417,127.56,17.385
145.56,20.682,223.7,10.447000000000001,128.07,17.83
145.57,20.682,220.78,10.449000000000002,127.31,17.285
145.06,19.781,218.15,10.454,127.57,16.471
145.33,19.935,223.58,10.450999999999999,127.63,17.554000000000002
145.33,19.935,223.58,10.448,127.63,17.554000000000002
174.34,28.72,223.88,11.187000000000001,152.24,17.609
179.68,28.04,234.24,11.48,157.33,18.195999999999998
195.81,19.954,246.34,11.663,159.46,18.500999999999998
192.45,19.393,238.52,11.728,159.46,18.593
190.04,24.427,236.33,11.845,160.86,18.688
187.67,23.660999999999998,229.3,11.913,162.52,18.351
188.39,23.660999999999998,238.94,11.949000000000002,163.38,18.507
188.02,23.715999999999998,237.34,11.959000000000001,164.13,17.822
190.98,23.715999999999998,232.73,11.989,163.99,17.833
191.52,22.013,240.29,11.937000000000001,163.99,18.344
191.65,19.802,241.1,11.927999999999999,164.04,18.436
191.65,18.886,243.77,11.952,162.13,18.887
195.1,20.101,243.77,12.027000000000001,163.24,18.713
197.45,20.163,240.18,12.114,166.1,17.715999999999998
192.2,20.163,219.7,12.124,166.89,14.993
191.72,19.7,233.28,12.067,164.97,18.340999999999998
194.5,19.3,234.16,12.189,174.11,18.099
192.21,18.098,227.25,12.117,168.13,18.083
192.55,18.618,230.53,12.140999999999998,168.31,18.083
192.53,18.618,225.58,12.133,169.07,18.098
194.29,18.827,227.08,12.175,166.98,18.27
195.27,19.977,237.09,12.16,166.69,18.223
195.28,21.785999999999998,258.13,12.16,166.24,19.328
195.73,21.951,258.13,12.169,165.67,18.879
196.28,21.11,257.73,12.182,166.13,19.090999999999998
196.2,21.11,262.69,12.174000000000001,166.6,18.807000000000002
196.5,20.938000000000002,263.53,12.174000000000001,165.81,18.685
195.27,20.903000000000002,265.65,12.147,166.22,19.092
195.75,21.475,261.64,12.145999999999999,167.05,18.985
196.27,22.754,264.83,12.165999999999999,167.69,18.754
198.28,23.311999999999998,253.45,12.104000000000001,170.11,17.691
201.58,21.886,251.32,12.245,174.01,17.932000000000002
204.0,25.444000000000003,253.94,12.181,173.35,19.052
195.54,23.099,254.12,12.203,180.76,18.846
195.42,21.576,244.01,12.154000000000002,175.35,18.504
201.42,22.781999999999996,252.63,12.154000000000002,172.67,18.167
201.56,23.188000000000002,252.52,12.155999999999999,174.56,18.709
196.94,18.581,237.34,12.169,176.17,17.9
196.94,19.018,232.1,12.189,175.49,17.884
196.93,20.352,233.71,12.158,175.47,17.046
198.28,21.006,240.16,12.172,176.26,18.026
199.34,21.24,240.54,12.197000000000001,170.17,18.365
199.34,20.055,241.93,12.205,171.86,17.942999999999998
199.59,20.173,232.81,12.205,171.86,17.948
199.59,20.173,232.43,12.127,179.39,17.885
200.4,19.736,225.65,12.127,175.15,17.885
201.98,27.713,216.01,11.811,174.97,17.236
222.51,23.276999999999997,270.24,12.389000000000001,178.86,19.125999999999998
217.42,23.096,257.89,12.290999999999999,179.95,17.795
214.27,20.155,244.99,12.325999999999999,182.53,18.484
207.48,20.015,240.49,12.304,182.53,18.166
206.03,21.026999999999997,254.5,12.293,182.44,18.549
217.03,22.98,260.86,12.293,181.08,18.524
211.8,21.744,260.05,12.293,183.98,18.355999999999998
208.72,22.284000000000002,257.67,12.288,183.94,18.274
202.05,24.06,232.47,12.231,183.67,17.92
202.05,19.223,232.47,12.231,183.67,18.573
201.74,22.081999999999997,231.65,12.225999999999999,182.01,17.771
202.39,24.014,221.72,12.168,179.1,17.886
205.71,19.862000000000002,224.08,12.325999999999999,183.0,18.129
204.38,18.902,225.18,12.323,182.32,18.119
204.34,18.551,226.23,12.323,182.38,18.121
204.34,18.551,230.77,12.322000000000001,181.69,18.509
206.68,18.652,230.5,12.322000000000001,181.39,18.483
207.07,18.166,229.05,12.322000000000001,180.45,18.281
205.55,18.273,233.27,12.338,180.15,18.069000000000003
204.2,19.365,231.76,12.33,180.78,18.123
207.55,22.99,242.61,12.431,182.37,18.648
211.23,20.596999999999998,246.55,12.542,184.69,18.482
210.51,19.523,243.57,12.673,188.76,18.930999999999997
213.53,21.646,255.29,12.783,189.66,18.897000000000002
212.9,20.851,248.14,12.859000000000002,190.31,18.796
213.9,22.590999999999998,252.93,12.874,191.08,19.119
214.0,22.409000000000002,256.15,12.868,191.35,19.464000000000002
212.83,20.910999999999998,255.82,12.892000000000001,191.0,19.023
212.94,22.927,255.82,12.877,190.04,19.148
216.32,23.557,264.44,12.955,189.69,19.121
215.41,20.035999999999998,253.41,12.912,190.96,18.942
214.39,22.76,257.06,12.936,192.39,19.25
214.39,20.891,251.03,12.899000000000001,193.97,18.797
214.64,20.051,245.34,13.002,194.08,18.842
214.47,19.25,243.1,12.984000000000002,193.83,18.902
213.19,18.945999999999998,239.06,12.843,193.83,18.695
215.3,17.99,238.56,12.954,194.01,18.727999999999998
217.53,19.721,242.01,13.027999999999999,193.86,19.02
219.11,20.22,256.02,13.071,193.81,19.02
219.11,23.802,246.68,13.065,194.38,18.955
219.32,23.965999999999998,252.66,13.097999999999999,192.93,19.105
213.4,18.070999999999998,238.19,12.878,190.55,19.102
213.4,19.988,238.19,12.945,192.51,18.792
218.05,22.772,258.02,13.161,196.04,19.187
218.52,22.839000000000002,266.55,13.132,195.27,19.424
217.88,22.43,262.97,13.114,196.26,19.822
210.78,19.29,228.87,12.687000000000001,188.12,18.41
211.44,20.508000000000003,238.15,12.69,188.5,18.861
211.64,21.479,241.0,12.671,188.5,18.851
211.28,20.018,240.47,12.67,188.69,18.937
211.09,19.445,238.19,12.664000000000001,188.71,19.198
199.68,17.923,225.74,12.084000000000001,181.46,18.750999999999998
197.41,19.680999999999997,222.66,11.963,178.94,18.482
197.23,18.766,234.25,12.007,178.4,18.913
196.32,19.319000000000003,237.06,12.002,179.51,19.067999999999998
195.82,20.553,240.19,11.972999999999999,179.6,19.259
195.18,21.118000000000002,242.78,11.962,180.16,19.295
195.29,19.824,247.24,12.001,180.24,18.959
193.58,19.277,240.21,11.868,178.82,19.052
181.54,18.195,209.87,11.202,174.07,17.72
182.48,19.337,199.35,11.198,169.52,17.668
184.31,19.344,199.22,11.222999999999999,165.55,17.717
185.09,21.486,194.31,11.215,166.32,17.374000000000002
184.93,20.712,199.55,11.216,165.76,17.541
186.01,19.77,201.87,11.222000000000001,166.47,17.567
185.24,20.272000000000002,202.64,11.222000000000001,166.35,17.494
182.84,17.817,202.83,11.182,166.72,17.646
183.47,19.887,206.37,11.231,166.76,17.646
183.43,18.219,206.54,11.204,166.99,17.694000000000003
180.28,18.205,203.51,11.219000000000001,166.58,17.820999999999998
181.32,20.791999999999998,200.23,11.210999999999999,165.27,17.250999999999998
182.7,17.865,199.75,11.198,165.27,17.362000000000002
183.09,17.8,199.32,11.169,165.21,17.555999999999997
183.01,18.337,200.4,11.222999999999999,165.21,17.42
184.28,18.919,202.07,11.231,164.88,17.566
181.36,17.815,202.3,11.167,164.28,17.727999999999998
181.71,19.082,196.48,11.209000000000001,166.25,17.378
182.21,18.012999999999998,196.42,11.217,165.33,17.308
183.27,19.529,200.84,11.224,166.11,17.732
184.05,18.865,190.68,11.213,166.64,17.158
185.27,19.997,192.96,11.196,165.83,17.213
183.6,19.25,196.92,11.177,166.42,17.598
177.02,19.831,195.01,11.222000000000001,159.15,17.410999999999998
177.2,18.5,195.04,11.187999999999999,159.71,17.264
180.0,20.39,194.94,11.222999999999999,159.1,17.21
168.62,19.248,179.01,10.833,151.33,16.934
162.31,22.81,175.29,10.532,144.27,16.535999999999998
161.81,18.605,176.78,10.513,143.68,16.73
162.72,20.445,165.63,10.532,144.77,16.573
148.3,17.919,218.07,9.7855,129.63,15.072000000000001
148.16,18.163,226.6,9.7885,129.28,15.24
148.71,18.798,229.72,9.8005,129.7,15.005
146.02,19.452,229.97,9.7728,130.32,15.185
148.22,19.301,235.3,9.7312,130.22,15.444
148.03,17.854,233.35,9.8178,130.22,15.632
148.62,17.854,234.81,9.8126,130.81,15.355
149.0,18.429000000000002,227.38,9.7893,131.15,15.009
147.93,18.359,227.77,9.7715,131.73,15.110999999999999
147.39,17.927,234.73,9.7807,130.54,15.347999999999999
146.38,17.867,235.77,9.7733,130.69,15.276
146.56,19.011,238.08,9.7733,129.64,15.315999999999999
148.31,19.717,237.51,9.775,129.63,15.68
148.31,19.393,241.14,9.7693,129.53,15.68
148.34,18.801,242.97,9.7693,129.81,15.792
144.5,19.249000000000002,238.35,9.7704,131.32,15.434000000000001
147.33,18.308,239.73,9.7555,129.54,15.66
167.36,18.215999999999998,252.14,11.136,148.89,20.119
167.7,18.215999999999998,214.87,11.174000000000001,149.03,17.971
165.06,18.114,208.65,11.155999999999999,149.03,17.684
168.8,20.935,201.99,11.186,149.03,17.532
168.97,20.384,205.76,11.154000000000002,152.58,17.49
152.42,25.27,205.4,10.374,142.9,16.95
154.71,18.149,205.46,10.349,144.34,16.951
153.74,19.070999999999998,221.41,10.253,143.42,17.067999999999998
155.48,17.98,221.16,10.26,142.94,17.077
156.24,20.118,227.22,10.332,141.95,17.336
155.18,21.147,230.52,10.355,141.59,17.394000000000002
154.49,18.973,233.32,10.247,141.74,17.24
154.09,19.13,233.79,10.245,141.74,17.287
154.29,19.761,235.47,10.265,142.29,17.122
155.03,19.477,232.79,10.288,140.85,16.983
158.74,21.791,234.45,10.782,146.38,17.929000000000002
164.35,19.086,230.36,11.025,150.2,18.363
163.97,19.835,228.2,11.026,151.22,18.362000000000002
165.91,20.523000000000003,231.43,10.950999999999999,150.64,18.362000000000002
165.46,17.889,233.6,10.943,150.24,18.448
187.06,25.643,279.01,11.472000000000001,172.91,19.974
184.03,20.875999999999998,259.59,11.325999999999999,169.34,18.926
185.94,20.284000000000002,263.58,11.095,174.25,18.803
187.52,20.744,264.43,11.162,173.18,18.797
187.62,20.763,264.43,11.179,172.24,18.961
186.61,20.763,264.09,11.12,172.94,18.6
187.1,21.14,264.73,11.162,172.08,18.506
186.21,20.19,267.02,11.105,171.81,18.705
182.69,21.915,263.57,11.110999999999999,172.77,18.8
184.47,21.373,258.51,11.097999999999999,171.36,18.8
186.61,20.428,258.38,11.145,171.17,18.805
186.07,20.684,257.73,11.078,171.17,18.791
186.31,20.974,254.94,11.057,171.39,18.239
186.26,19.611,254.5,11.065999999999999,170.53,18.42
186.11,19.875999999999998,262.01,11.075,169.9,19.076
187.63,22.241999999999997,270.13,11.002,172.15,18.75
183.7,22.728,265.14,10.779000000000002,168.41,18.472
183.07,28.906999999999996,264.85,10.731,169.46,18.39
160.12,28.403000000000002,218.53,10.689,144.03,16.257
169.36,19.47,231.1,11.540999999999999,155.1,17.297
172.55,21.401,242.51,11.890999999999998,158.13,17.831
173.33,22.24,239.8,11.894,159.41,18.009
176.92,21.590999999999998,244.43,12.05,160.17,18.207
174.72,21.590999999999998,223.09,11.932,160.57,17.507
178.36,21.948,229.11,12.088,162.01,18.044
177.26,18.886,229.74,12.102,163.63,18.032
177.31,19.72,227.5,12.119000000000002,163.05,18.023
178.26,19.159000000000002,228.9,12.089,162.3,18.023
180.22,19.35,227.16,12.125,163.36,17.993
179.82,20.48,227.16,12.124,164.38,17.988
180.69,18.845,227.11,12.162,163.95,17.81
180.79,18.325,231.96,12.144,164.56,18.124000000000002
182.6,20.03,237.5,12.196,166.06,18.57
181.49,22.514,254.12,12.196,162.52,18.805
185.35,22.385,247.98,12.192,167.75,18.805
187.88,22.245,252.01,12.22,173.04,19.467
184.52,21.195,244.07,12.22,169.08,18.646
181.15,19.15,242.92,12.273,167.5,18.542
180.39,18.692,240.31,12.229000000000001,167.87,18.396
179.94,19.232,232.23,12.232000000000001,166.4,18.08
178.57,17.898,221.76,12.185,163.91,17.84
178.29,18.985,227.36,12.126,162.91,17.879
178.15,18.352999999999998,229.18,12.123,162.73,18.083
177.96,19.123,231.65,12.123,163.02,18.184
177.55,19.523,225.96,12.242,163.44,17.768
180.11,17.924,224.11,12.084000000000001,162.69,17.942999999999998
178.06,18.204,224.22,12.024000000000001,162.82,17.934
178.73,19.837,224.85,12.198,163.0,18.16
179.58,18.831,232.49,12.151,163.98,18.38
179.92,18.358,235.28,12.154000000000002,163.95,18.401
179.83,18.515,235.25,12.217,163.95,18.41
179.83,21.004,235.25,12.142000000000001,163.85,17.754
177.28,18.996,233.35,12.040999999999999,163.53,18.153
177.07,18.236,231.87,12.058,163.62,18.149
179.19,19.631,232.17,12.163,163.62,18.166
198.69,21.627,244.25,12.001,178.74,19.384
206.81,25.343000000000004,256.64,12.243,182.69,19.62
207.28,20.403,241.02,12.329,182.05,17.982
204.18,20.414,238.89,12.228,183.6,17.991
199.75,18.543,217.38,12.207,183.12,17.991
204.72,19.144000000000002,229.65,12.338,183.63,19.05
206.5,20.489,239.35,12.315,183.91,19.386
209.98,20.658,245.27,12.315,182.79,19.539
207.31,19.367,245.62,12.308,181.23,20.069000000000003
208.09,19.959,247.42,12.425999999999998,183.34,19.691
207.61,19.042,242.43,12.413,185.34,19.658
208.88,21.345,255.68,12.418,185.82,20.169
209.31,27.518,255.77,12.429,185.74,19.832
210.9,24.881999999999998,250.2,12.429,179.21,19.417
211.53,18.94,249.16,12.434000000000001,179.86,19.621
208.85,19.336,236.07,12.495,184.11,19.199
204.8,19.19,243.64,12.456,186.49,19.845
204.24,18.965999999999998,250.12,12.456,187.54,19.574
204.24,18.965999999999998,252.1,12.457,188.92,19.477999999999998
204.35,18.783,236.1,12.46,187.87,18.703
204.83,18.783,245.26,12.444,188.23,18.805999999999997
206.17,19.535999999999998,243.76,12.444,188.83,18.805999999999997
206.25,19.882,246.35,12.442,186.62,18.653
207.54,18.546,250.88,12.419,188.25,19.636
208.48,21.713,270.88,12.452,186.13,19.473
206.83,21.05,265.74,12.354000000000001,184.78,19.36
209.53,24.886,267.09,12.347999999999999,186.52,18.816
208.46,23.993000000000002,260.37,12.347999999999999,187.28,18.247
209.08,31.151,258.83,12.287,186.27,15.948
192.21,19.71,232.35,12.023,172.15,19.24
188.93,18.15,216.26,12.054,176.43,17.967
192.82,18.413,233.24,12.068,173.02,18.896
192.81,18.736,219.43,12.095999999999998,172.77,17.756
192.81,18.74,227.33,12.095,172.33,18.25
192.49,22.715,250.64,12.104000000000001,175.01,19.262
193.52,26.726999999999997,263.22,11.915999999999999,162.64,18.102999999999998
190.39,25.461,258.66,12.03,169.32,17.601
172.56,24.103,251.31,12.142999999999999,159.86,17.41
174.55,23.979,245.8,12.119000000000002,159.74,17.41
173.45,24.362,256.14,12.163,160.67,17.416
171.87,23.459,256.2,12.138,160.88,17.476
172.76,25.116999999999997,265.57,11.927,156.5,17.46
172.39,22.899,260.75,11.970999999999998,155.48,17.340999999999998
171.97,22.289,252.82,11.909,154.97,17.182000000000002
173.53,22.465,252.62,11.94,154.81,16.998
172.95,24.096999999999998,255.52,11.964,161.52,17.011
174.76,20.683000000000003,249.45,11.833,167.54,17.011
171.84,21.122,250.52,11.915,156.86,17.041
173.49,21.186,250.69,11.87,155.56,16.994
174.26,21.836,260.01,11.869000000000002,153.11,17.409000000000002
174.81,23.616,274.69,11.855,152.59,18.021
172.0,21.215,262.38,11.645,148.63,17.016
170.87,21.215,265.73,11.618,147.9,17.41
169.26,20.84,251.89,11.617,149.3,16.917
167.41,20.474,248.84,11.599,150.46,16.785999999999998
208.13,19.542,245.86,11.956,189.39,17.393
212.58,20.665,250.53,12.145,193.48,17.893
210.5,21.544,252.39,12.26,195.84,17.86
212.16,21.544,255.6,12.252,196.09,17.86
214.06,21.56,257.61,12.274000000000001,195.1,18.073
210.28,21.436,248.26,12.137,188.41,18.119
211.64,22.712,253.37,12.179,188.82,18.302
211.54,23.088,250.86,12.216,188.79,18.302
201.86,20.183,250.95,12.168,193.58,18.305
206.69,19.051,246.52,12.142000000000001,191.44,18.282
208.52,18.612000000000002,245.62,12.203,189.91,18.282
207.64,19.485,247.88,12.155,183.75,18.285
208.75,21.53,253.14,12.215,183.85,18.285
208.76,21.842,251.14,12.202,183.85,18.441
208.65,20.878,257.31,12.182,184.94,18.784000000000002
208.96,18.230999999999998,239.4,12.182,183.29,17.799
206.31,21.713,242.89,12.163,184.29,18.445999999999998
204.89,19.615,251.13,12.16,184.41,18.750999999999998
196.76,21.090999999999998,226.84,11.937999999999999,176.13,17.805999999999997
192.02,19.109,232.79,12.123,173.03,18.506
203.32,18.402,248.76,12.129000000000001,180.4,18.506
199.07,19.105999999999998,248.76,12.163,174.12,18.425
180.78,18.748,237.12,11.57,165.08,18.512
174.13,18.842,224.08,11.102,157.31,17.703
172.37,19.362000000000002,225.16,10.909,155.93,17.749000000000002
174.06,18.785999999999998,225.79,11.0,155.93,17.749000000000002
172.91,19.782,237.38,11.012,156.43,18.302
168.21,18.995,238.98,11.009,152.34,18.302
170.73,18.21,239.47,11.047,151.84,18.085
168.67,20.127,235.53,11.027999999999999,151.24,17.879
169.6,22.514,236.68,11.008,151.09,18.16
169.27,24.287,240.29,11.015,151.66,18.192
167.79,19.292,238.62,11.015,153.95,18.409000000000002
166.21,21.683000000000003,236.04,11.015,154.11,18.409000000000002
165.15,21.133000000000003,241.41,11.015,153.15,17.629
168.16,18.599,233.16,11.017999999999999,153.03,17.581
167.2,19.383,232.28,11.033,153.03,18.057000000000002
168.0,19.535999999999998,239.58,11.003,153.04,17.914
167.43,19.535999999999998,240.88,11.007,152.64,18.305999999999997
168.49,18.439,229.97,11.032,152.07,17.719
169.09,17.910999999999998,231.26,11.037,152.45,17.89
162.0,20.169,237.17,10.593,146.61,18.34
150.5,24.549,223.9,10.347000000000001,134.05,16.815
150.26,21.598000000000003,223.36,10.347000000000001,134.78,16.916
149.75,17.832,225.72,10.347000000000001,134.73,17.072
149.6,17.939,229.18,10.347000000000001,134.68,16.992
148.95,22.299,223.98,10.373,135.78,16.645
150.22,22.314,225.6,10.399000000000001,135.35,17.072
148.4,24.526,215.28,10.263,133.21,15.207
138.33,17.824,182.1,9.72,121.92,15.130999999999998
137.13,18.405,200.63,9.6872,122.12,15.022
138.27,17.889,206.87,9.6872,122.12,15.763
137.33,20.055,205.64,9.6849,123.51,16.127
137.95,19.594,200.38,9.649,122.35,14.59
137.75,18.624000000000002,206.5,9.6929,121.95,15.960999999999999
137.3,18.17,206.93,9.6929,122.18,15.427999999999999
137.53,17.944000000000003,204.62,9.6471,121.41,14.556
137.03,20.142,198.87,9.6836,121.42,14.890999999999998
137.57,19.171,201.68,9.6962,121.51,15.068
